Website,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
Cardekho.com,MG Hector,I love this MG HECTOR,"It's not just a car, it is a full tank of features, performance, and quality.",5,Kanishk Patidar,11-Jul-19,15,0,0,https://www.cardekho.com/user-review/mg-hector/i-love-this-mg-hector-71797.htm
Cardekho.com,MG Hector,Super Car,MG Hector is a modern car with GB AI technology. Must buy this car.,5,Anonymous,10-Jul-19,22,0,0,https://www.cardekho.com/user-review/mg-hector/super-car-71671.htm
Cardekho.com,MG Hector,Hector - Great car at the right price,"MG Hector is an amazing car with all the right features at an unbelievable price. The car makes an impact in the first glance and the interiors do the rest. Did a test drive of the petrol DCT as not interested in manual versions and the engine was on song. you can't tell it a 1.5-liter motor as the delivery is very smooth. I am driving a CRV auto and this guy puts it to shame. Did visit KIA to look at the Seltos and it sure is another winner but through sheer size and the panoramic sunroof, Hector leaves it behind.",5,Ashish Swami Verified Buyer,8-Jul-19,1407,2,1,https://www.cardekho.com/user-review/mg-hector/hector-great-car-at-the-right-price-71303.htm
Cardekho.com,MG Hector,Good car .,This car is a very nice feature also the looking of this SUV is fantastic just like the luxury car I impress from this car because their features are the most innovatory.,4,Sameer Khan,8-Jul-19,188,1,0,https://www.cardekho.com/user-review/mg-hector/good-car-71384.htm
Cardekho.com,MG Hector,Good Car,MG Hector is the best car also getting all the attractive features in this car in this budget range.,5,Ashish,8-Jul-19,25,0,1,https://www.cardekho.com/user-review/mg-hector/good-car-71322.htm
Cardekho.com,MG Hector,Best Car,"Seems to be right on Informant System, MG Hector has excellent features and design in this price range.",3,Priyank Arora Verified Buyer,8-Jul-19,29,0,1,https://www.cardekho.com/user-review/mg-hector/best-car-71320.htm
Cardekho.com,MG Hector,Best Car,"MG Hector has a very powerful engine. Also, the looks and interior are great. There is no complain about Hector. It is a real SUV. Firstly I liked Creta but Hyundai is taking lots of money but not giving keyless entry, push-button start/stop feature but when MG hector will come to the market. It will push-back the market of Creta.",5,Meghji Arjun Patel,7-Jul-19,137,0,1,https://www.cardekho.com/user-review/mg-hector/best-car-71124.htm
Cardekho.com,MG Hector,Feel the technology drive on your voice command,MG Hector is the best car ever. India's new vehicle with great functions. This is really excellent features upgraded SUV. Feels like nothing is better than this.,5,Akshay Joshi,8-Jul-19,26,0,0,https://www.cardekho.com/user-review/mg-hector/feel-the-technology-drive-on-your-voice-command-71306.htm
Cardekho.com,MG Hector,MG Hector beautiful car.,      MG Hector is very beautiful and nice color. MG Hector looks like a racing car.    ,5,Adr,10-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/mg-hector-beautiful-car-71658.htm
Cardekho.com,MG Hector,Super Car,"MG Hector is very strong and has a stylish look with a smooth drive. Therefore, MG hector is the best car in the world.",5,Mojesh Chowdary,9-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/super-car-71572.htm
Cardekho.com,MG Hector,Best car,MG Hector is the best car I have ever seen. It is available in a very affordable price range.,5,Girdhar Kanaujia,9-Jul-19,19,0,0,https://www.cardekho.com/user-review/mg-hector/best-car-71568.htm
Cardekho.com,MG Hector,Best car .,"MG Hector is a nice car better than all other cars because the car is very strong with a stylish look with smooth drive therefore, MG hector is best in the world.",5,Tushar Shriganesh,8-Jul-19,16,0,0,https://www.cardekho.com/user-review/mg-hector/best-car-71272.htm
Cardekho.com,MG Hector,A Revolution in Indian car industry,"As of now the looks and features are awesome, waiting to experience the josh soon, the waiting period for this car is too long, if the colour option would've been more costumers will be happier, I feel it's a revolution in the Indian car industry giving so much importance for safety even in the base model with an affordable price.",5,Rajesh Kumar,7-Jul-19,380,0,2,https://www.cardekho.com/user-review/mg-hector/a-revolution-in-indian-car-industry-70903.htm
Cardekho.com,MG Hector,Mini SUV Hector,It's so Beautiful looking The car is very nice Number one looking. I'm interested in MG Hector mini-SUV.,5,Shahzad Ali Verified Buyer,7-Jul-19,25,0,0,https://www.cardekho.com/user-review/mg-hector/mini-suv-hector-70956.htm
Cardekho.com,MG Hector,Best in Segiment,Good car beat in segment its hybrid version is very classy in the ride but diesel is also good.,5,Neeraj Kumar Tilak,7-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/best-in-segiment-70953.htm
Cardekho.com,MG Hector,Super best car,Best car ever this car is so much comfortable and looking is superb.,4,Deepak Rajpurohit,7-Jul-19,22,0,1,https://www.cardekho.com/user-review/mg-hector/super-best-car-70951.htm
Cardekho.com,MG Hector,Its a human thing,Best car in the price range. Best intelligent SUV. With all-new modern features. Ai,5,Thomas George,7-Jul-19,26,0,1,https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70935.htm
Cardekho.com,MG Hector,Hector review,Best car in range 150000 to 230000 lakhs too premium car too good I like car features to sensory too good and too good ABS and sensor.,5,Adnan Meman,7-Jul-19,19,0,0,https://www.cardekho.com/user-review/mg-hector/hector-review-70934.htm
Cardekho.com,MG Hector,Features are the best,Very nice car I have seen ever its a car which has new features at an affordable budget.,5,Dhruv,7-Jul-19,22,1,1,https://www.cardekho.com/user-review/mg-hector/features-are-the-best-70933.htm
Cardekho.com,MG Hector,Best of all SUV!,"I love it, hopefully, it will get AWD soon and 7 seaters! And it will eat the SUV market. Just expand service centres and showroom ASAP that's all.",5,Kshitij Ghanghav,7-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/best-of-all-suv-70925.htm
Cardekho.com,MG Hector,MG is the best,Amazing experience when I drive smart DCT petrol. It's very aggressive pricing for the best product among all rivels.,5,Pratik Patel,7-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/mg-is-the-best-70817.htm
Cardekho.com,MG Hector,This is awasome And the feature is the mind blowing,Awesome space and comfort are top-end And the feature is the coolest.,5,Abdul Rahman,6-Jul-19,19,0,0,https://www.cardekho.com/user-review/mg-hector/this-is-awasome-and-the-feature-is-the-mind-blowing-70804.htm
Cardekho.com,MG Hector,It is the best,"I like this car, because of its style and outstanding features.",5,Pradeep Kumar Singh,6-Jul-19,15,0,0,https://www.cardekho.com/user-review/mg-hector/it-is-the-best-70786.htm
Cardekho.com,MG Hector,Awesome car,"Awesome car ever... I loved its features, voice control all of the things... It's the most popular car all over the world.",5,Akashdeep Bhagat,6-Jul-19,19,0,0,https://www.cardekho.com/user-review/mg-hector/awesome-car-70728.htm
Cardekho.com,MG Hector,MG the india hawk,Excellent interiors and smooth driving! It has amazing features which I never experienced! Worth of money.,5,Mr A I Rajpura,6-Jul-19,16,0,0,https://www.cardekho.com/user-review/mg-hector/mg-the-india-hawk-70727.htm
Cardekho.com,MG Hector,MG Hector-The Smart Car,This car is a very nice and beautiful car I like this car very much The most beautiful thing is voice control in this car this the plus point for MG HECTOR.,5,Parakram Singh,6-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/mg-hectorthe-smart-car-70702.htm
Cardekho.com,MG Hector,Powerfull and luxury,Amazing car with amazing features. Feel luxury and spacious Catch eye of everyone when passes through.,5,Sandeep Kumar Singh,6-Jul-19,17,0,0,https://www.cardekho.com/user-review/mg-hector/powerfull-and-luxury-70700.htm
Cardekho.com,MG Hector,A Perfect SUV,"MG Hector is a perfect car at the low budget range. Also, getting all new attractive features in this car.",5,Ayush Parekh,6-Jul-19,24,0,0,https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-70698.htm
Cardekho.com,MG Hector,MG Hector,"Smart car, well maintained with an awesome mileage and cabin space with different colors and variants. It has internet inside and voice-control. A 5 seater SUV with cruise control, fog lamps, alloy wheels, ABS and airbags for a safe and comfortable drive. The future is ahead with MG.",5,Shivam Mishra,6-Jul-19,96,0,0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70683.htm
Cardekho.com,MG Hector,Georgeous One,MG Hector looks like a beast. In suv segment this one has an lot of features in an affordable price. Improve some more dealership in many other cities to spread the wings of hector.,5,Vignesh,6-Jul-19,25,0,0,https://www.cardekho.com/user-review/mg-hector/georgeous-one-70679.htm
Cardekho.com,MG Hector,Good car ever,Too good car and good fiction & feature this is a future car.,5,Kalpit Jain,6-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/good-car-ever-70735.htm
Cardekho.com,MG Hector,Best in class and first in class features,MG has made a fabulous SUV. Most spacious SUV in the class. Intelligent Internet is inside this car.,4,Tejas Ghadge,6-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/best-in-class-and-first-in-class-features-70694.htm
Cardekho.com,MG Hector,"Out of our expectations, no need to tell you anyth","Superb and fabulous MG get success in India and I wish it will be nice in future too. But please don't launch your older model in India which already existed in another country because Indian people always want to new, so new models are always acceptable by our country. and you will definitely get more satisfaction from our country, I hope you like it.",5,Mihir Khunt,4-Jul-19,2486,8,1,https://www.cardekho.com/user-review/mg-hector/out-of-our-expectations-no-need-to-tell-you-anyth-70351.htm
Cardekho.com,MG Hector,Good Car,MG Hector is a good car in this budget range with all the best features in this car.,5,Narayan,5-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/good-car-70579.htm
Cardekho.com,MG Hector,Review of MG Hector,Voice optimization has been shown in this car. MG Hector is a next-generation car.,3,Sri Sailesh,5-Jul-19,25,0,0,https://www.cardekho.com/user-review/mg-hector/review-of-mg-hector-70554.htm
Cardekho.com,MG Hector,MG Hector,The best car and the features are awesome. I like the car and Rs. 18 lacs model is good.,5,Tejas Shingala,5-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/mg-hector-70473.htm
Cardekho.com,MG Hector,Will rock the market,Best car with great technology and superb performance which will boost the market.,5,Neel Bhojani,5-Jul-19,21,0,0,https://www.cardekho.com/user-review/mg-hector/will-rock-the-market-70383.htm
